building_id, mean_temp, std_temp, pct_above_18, pct_below_15
10000, 14.016693478047694, 6.3676484818705585, 30.966330331633575, 55.47538967849264
10009, 11.008222203205928, 5.809700518083411, 16.688863202331895, 74.9409488390793
10014, 14.73037604922121, 7.045435899949541, 38.23212068158222, 52.86740905111866
10019, 14.72287059205255, 7.037382833672098, 38.12067018646809, 52.97606331573432
10029, 10.622471797371622, 6.312487679344993, 18.25563221896085, 74.51301795448481
10031, 12.517992078501871, 6.276293094621209, 24.077129305011344, 66.33621070618389
10051, 13.290568693587781, 5.999000745442376, 25.97693550756574, 62.84890553841633
10053, 11.374042829146427, 6.2590992031016635, 19.957686882933707, 72.39289492242595
10056, 14.22156228947154, 6.179404507754319, 31.770664359612127, 57.05454021123968
10064, 12.721302497663846, 6.964235432563305, 28.812768068158608, 62.73840438051332
10075, 15.112177587324073, 6.435474042939652, 38.731119159084884, 47.816005653210844
10079, 15.081323006540874, 7.3174868619396936, 41.84387552630305, 49.50975173014567
10080, 15.764660705121697, 7.284609710781351, 46.3079621048094, 44.776675059517395
10082, 16.435908166864046, 6.725516011485497, 48.48703238348111, 40.7282727229624
10083, 15.642305800246904, 7.120667120174125, 44.870436948965434, 45.874420061760624
10084, 15.103412268529091, 7.149930082373834, 40.92004216232495, 50.25146815238669
10085, 15.871943754315733, 7.191619783808017, 46.19291488551234, 44.711558809836205
10086, 14.377606304640704, 7.219448817098751, 37.19574673755437, 53.07878202029966
10087, 15.0616768570812, 7.280497483802854, 41.484494631130985, 49.94880081167153
10089, 13.972246019718561, 7.283792474485851, 35.40565332929839, 56.42359305107667
10090, 14.292348986223644, 6.619899290262213, 36.6682123811732, 51.18710874101553
10093, 14.072200253399446, 6.574445208302574, 33.308057282752344, 56.574300756115
10094, 14.173770193407561, 6.769219812803988, 35.324248891807585, 55.01121873802879
10097, 14.357996559237089, 6.86422180815071, 37.845159605718386, 51.274561002676414
10117, 15.467991377963216, 6.682571553235157, 44.13410625109789, 44.460337775101
10119, 14.089674182733033, 6.751789168601126, 35.08520585130448, 54.69260543909918
10120, 15.282544148744089, 8.031762241511517, 46.168775716171105, 47.71627461636002
10124, 13.86919583011896, 7.03166603252502, 34.57151056426444, 56.046202963016114
10126, 13.400494075413201, 6.636045447764218, 29.671726085421813, 61.073067419696436
10128, 17.42942852342428, 6.7065584994826875, 56.04351758259297, 34.869926052029584
10136, 15.428642953745914, 7.273158499405707, 44.33843811482298, 46.873362531760705
10144, 12.116406826775068, 6.1264891657890495, 21.840638650399157, 68.86830345935633
10145, 10.659179147306622, 5.891820127940705, 16.584416816930815, 75.26810287558129
10150, 14.964156639066877, 7.4940351610995455, 41.2050516477199, 50.724180776292116
10161, 13.451501738612832, 7.029405238619614, 31.821653456440195, 59.45789982857822
10165, 13.055517943206322, 6.732036835648795, 29.071604938271605, 62.0477366255144
10167, 13.234493202387771, 6.813349003460327, 30.197673255775193, 60.84369478982633
10168, 13.195184712628958, 6.8997929124947825, 30.327255804676984, 60.48332142204198
10174, 16.132554492587683, 7.151692577260555, 47.632865103726026, 43.474734479551955
10176, 16.182878877736627, 7.030637095456873, 47.74598714774529, 42.98898378167858
10177, 16.096376316673897, 6.922948864529965, 46.72431795668122, 43.55639741907847
10180, 15.892078839427763, 7.0961622265314395, 45.9356485507473, 44.83142622981588
10182, 16.739731748345, 6.3202489240756305, 50.89443540974333, 37.49440241344363
10198, 14.396148364997355, 7.335280195040355, 38.48617176128093, 53.32737858938732
10199, 17.202261737454208, 6.975194699438967, 53.68638430531563, 37.84608460250326
10200, 12.805119660487774, 7.263983119433381, 30.630841590451404, 61.732690159031755
10201, 15.916119457150801, 7.275357165636286, 46.90109173863451, 44.797783933518005
10202, 13.521402102088244, 7.496438601846839, 33.968228721394915, 58.702639653789824
10203, 16.767552881852072, 6.609937075281585, 51.010302161329726, 39.06324677393659
10204, 14.736046201694325, 7.066917887573863, 38.93451336841546, 51.8125764099293
10205, 11.456868533118449, 6.66334256623453, 23.19572812099235, 69.35833370185291
10206, 10.131244524724506, 6.360130657681734, 17.55738781141859, 76.30381324342669
10207, 11.394530184627397, 6.611199559368526, 22.663486911110375, 69.8022589513431
10208, 9.399149803642162, 5.548142013346715, 11.835494449291495, 82.53657851720368
1021, 16.633883600417953, 6.415876592320957, 48.25940077573844, 40.21905467704834
10215, 15.469642904633325, 7.149003684131484, 44.25972525885896, 46.58636194876449
10219, 14.159440792010521, 7.299863237393026, 37.30760536752769, 54.16640979799848
1022, 17.68234985579994, 6.245183809908827, 57.06160169986917, 32.27524519128168
1023, 18.875066947780613, 5.846669460459248, 64.72436796100976, 25.615573515990324
1024, 18.193489275845682, 5.93542370080362, 59.87991672243289, 29.57840731652911
10243, 16.61479595436419, 6.204486487131871, 49.0093146358226, 38.12274262652258
10244, 15.573482061366366, 6.621991191889489, 44.1185238180409, 43.49698920884755
10245, 16.66015540410519, 6.2135896975709235, 49.22347603536529, 37.88389948813401
10247, 15.610815935314436, 6.620014799549509, 44.66136237159144, 43.10617113119858
10249, 16.127140148841693, 6.232782576456622, 46.033884603725284, 40.42406278419617
1025, 17.441616725777653, 6.3442955108921275, 55.576556026255766, 34.23118104371305
10251, 12.099784012670277, 7.569031261093439, 28.892864580375228, 65.35942144222942
10252, 11.9573485571085, 7.626325536433482, 27.446796510753497, 67.07775605354188
10255, 11.86938396347801, 7.243304435839339, 25.71925314196406, 68.07542563324795
10257, 15.045149608838333, 7.352701901534466, 40.258621906630715, 52.01801318519983
